...1,...2,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL
53,NA,juliocelestino_oficial,juliocelestino_oficial,12271173799,2026-01-04T17:28:55Z,0,"Mas quem está entregando terras raras agora é o Lula, não?",no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/517022450_18136905085413800_4131965594506717506_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHsO7eXE8AZoBessTg5laBTWShp4W417rU-wj0ZH3OTBJpND4Yr79Vb6R7aKvqy9Ns&_nc_ohc=DnCtURggr0EQ7kNvwEB7Wl0&_nc_gid=fWbcBAEbcnqCejuykcJVNA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afvkz6eZ6pBG09YKfBbZTw_Wb9zHKXuiNUhUSjN6MOw86Q&oe=6987B7D7&_nc_sid=0985b0,18216563086309056,https://www.instagram.com/juliocelestino_oficial,https://www.instagram.com/p/DTFhfVPDhXY/c/18216563086309055
54,NA,principe15_,principe15_,45405161438,2026-01-04T17:32:42Z,0,🔥,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/608248510_18088725764513439_4674271480318834701_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=P14JzgDSEKIQ7kNvwGpDhU0&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs9E9xQ8oJB1GZ4eaPFa7kATuxcSi3QBb3THgYkLCt1Dg&oe=6987D210&_nc_sid=0985b0,18102147562693168,https://www.instagram.com/principe15_,https://www.instagram.com/p/DTFhfVPDhXY/c/18102147562693169
55,NA,rafael.gimeness_,rafael.gimeness_,16950744273,2026-01-04T18:10:04Z,0,😂😂😂😂😂,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/67090067_386209748916971_8330470747155726336_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NzIuYzIifQ&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=RD9nGGqLrjMQ7kNvwHVnBct&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfsedQtyVFNhA2b7V_701SrknfiwAatI4hfiTS7mTElHkA&oe=6987DE73&_nc_sid=0985b0,17859973620511342,https://www.instagram.com/rafael.gimeness_,https://www.instagram.com/p/DTFhfVPDhXY/c/17859973620511342
56,NA,hugorezn,hugorezn,6991188404,2026-01-04T18:12:00Z,0,❤️❤️👊👊💥💥,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/572231230_18330130861236405_8071314189179895571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=s7tXu396T14Q7kNvwE2wFFi&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuzE1BNWxsOAxeWftFzAWic4YD8siuyxlvxQ0zA1FMiCg&oe=6987C5E7&_nc_sid=0985b0,18054463541664732,https://www.instagram.com/hugorezn,https://www.instagram.com/p/DTFhfVPDhXY/c/18054463541664731
57,NA,startonirj,startonirj,5334432460,2026-01-04T18:14:16Z,0,"Em quase 20 anos de governos lulo-petistas, que mudanças estruturais foram concretizadas? Nenhuma. Apenas políticas assistencialistas.",no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/259158243_412988393697741_5968797332593650770_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTcuYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=TBY0rt5xv0wQ7kNvwHPRJH5&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuQxKf9kYJal6NYGId3oCt32ReF24KkQhtx-2UAxMx9Tg&oe=6987BC3A&_nc_sid=0985b0,18102179590691792,https://www.instagram.com/startonirj,https://www.instagram.com/p/DTFhfVPDhXY/c/18102179590691790
58,NA,meta_morfeus,meta_morfeus,48178835274,2026-01-04T18:51:26Z,0,"Elias, esse é um momento perfeito para articular o projeto nacional e também articular um plano geral de restauração da América latina, juntando os países do sul global e BRICs, se juntarmos as universidades e de Chile Bolívia Venezuela Brasil Rússia china... Ninguém em sã consciência atacaria. Mas se pegar o potencial tecnológico que temos na região, somente, já seria o suficiente para fazer inúmeras inovações sustentáveis de exploração e uso, sem precisar entregar de mão beijada pra ninguém, como quebramos os bloqueios internacionais da Venezuela? Através da moeda?",no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/616286396_18075417278603275_4589878267313912048_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=xAMWSa1IQJkQ7kNvwFc3SMY&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfvChUE0PaqWpt3x22hBBENYcz9-oPkL6tg0QgtpMja8ag&oe=6987D15E&_nc_sid=0985b0,17978601362950558,https://www.instagram.com/meta_morfeus,https://www.instagram.com/p/DTFhfVPDhXY/c/17978601362950558
59,NA,arianamaira,arianamaira,4425389403,2026-01-04T18:58:09Z,0,"O problema é ""descontaminar"" as forças armadas da influência estadounidenses!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/15803201_406552343014566_283440340860403712_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=VrW8VuQpHqkQ7kNvwEDyh87&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu7kKMZUGLE9Oc0LBwzF6fWq626idPzjowxZ_Lel4sPQg&oe=6987C664&_nc_sid=0985b0,18122746066559496,https://www.instagram.com/arianamaira,https://www.instagram.com/p/DTFhfVPDhXY/c/18122746066559496
60,NA,claudianapsantos4,claudianapsantos4,38278198112,2026-01-04T18:58:42Z,0,👏👏👏👏👏 verdade,no,https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHeUSidIg79CCeSEcj4wfaW3_4FPnY5gLMqyo06W14HrpkRZNuJVGfkyzefIASxb2o&_nc_ohc=SqKFb_fcltUQ7kNvwFn-mhO&_nc_gid=GmiMlpcPk2FWyMZLTrH-Vw&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfvhcEbROdlG4zEahvZ27AxofaC1VrUQKa8x94fets3SDQ&oe=6987D66A&_nc_sid=9e8221,17985638486933148,https://www.instagram.com/claudianapsantos4,https://www.instagram.com/p/DTFhfVPDhXY/c/17985638486933147
61,NA,laishindong,laishindong,40123438612,2026-01-04T19:10:16Z,0,"@lich.test.2 A crise econômica na Venezuela não surgiu por conta dos embargos. É exatamente o contrário. Numa tentativa de impedir a deterioração democrática e econômica que se formou após a chegada de Chávez e continuada por Maduro, foram impostas sanções. A Venezuela pela sua riqueza em petróleo foi um dos países mais ricos da América Latina e tudo se perdeu com a chegada do socialismo venezuelano",no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/117287039_198814984922290_325969374276617199_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yMzYuYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=s6OzW-wMq8EQ7kNvwFhOBfF&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuxQyxhlhbIk1S9cCExB7YBjknjCZ0QP4_tSCF2yFwbDw&oe=6987D568&_nc_sid=0985b0,18107904685658460,https://www.instagram.com/laishindong,https://www.instagram.com/p/DTFhfVPDhXY/c/18107904685658459
62,NA,antonio.pereiradacosta.37,antonio.pereiradacosta.37,54179463397,2026-01-04T19:22:21Z,0,Lula tem responsabilidade pelo isolamento político econômico da Venezuela levando a um cenário que proporcionou a captura do seu líder,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/625571042_18018459335807398_1924998017056782540_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=bgc7Zhlkv0QQ7kNvwHQfO3-&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuiXwRtolYrBsDLIO9EjkxX_Cdil743u9AlkPB-kwssYw&oe=6987DA22&_nc_sid=0985b0,17997235457706810,https://www.instagram.com/antonio.pereiradacosta.37,https://www.instagram.com/p/DTFhfVPDhXY/c/17997235457706810
63,NA,rr.renato,rr.renato,6661156117,2026-01-04T20:08:19Z,0,América Latina sempre foi quinta dos USA.,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/255065031_586239856042350_3505389974450054937_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40ODAuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=84Hx_UJ-n3wQ7kNvwH71Ak6&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfufFsXA7tyTnA5QdhFEPf530J_571oxiYvo0tMz5xAgmA&oe=6987D051&_nc_sid=0985b0,17905313736331124,https://www.instagram.com/rr.renato,https://www.instagram.com/p/DTFhfVPDhXY/c/17905313736331124
64,NA,fernandogerminatti,fernandogerminatti,1958982576,2026-01-04T20:58:06Z,0,👏👏👏👏,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/471743145_1244469103482275_7528307957636444476_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NDAuYzIifQ&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=3W8WrarPGq4Q7kNvwEbSQEB&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfuuxY51sFhwem7qJsYlzztYPsfaPR-wSSicwRlHCw4fLA&oe=6987C14A&_nc_sid=0985b0,18040788134713296,https://www.instagram.com/fernandogerminatti,https://www.instagram.com/p/DTFhfVPDhXY/c/18040788134713295
65,NA,br.wsilva,br.wsilva,69924623351,2026-01-04T22:08:21Z,0,O principal Projeto Nacional é a criminalização do Socialismo. Os recursos naturais da Venezuela é estatal e ainda assim o país vive em miséria absoluta,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/463311406_2306070646421166_2281833035359622144_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=RH2gZ2RwPy8Q7kNvwF040Yw&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afv5EfEyLTi2V1hhPR5SBrTZ4erEIE6rRmgkRVU1m3_eUA&oe=6987AC98&_nc_sid=0985b0,17891266617400420,https://www.instagram.com/br.wsilva,https://www.instagram.com/p/DTFhfVPDhXY/c/17891266617400419
66,NA,marciojopontes,marciojopontes,2783724140,2026-01-04T22:09:25Z,0,Projeto armamentista. Com bombas atômicas e mísseis de longo alcance. Historicamente somente a força detém a barbárie. Infelizmente.,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/533676487_18350961268092141_6518712571522581211_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=rLNz53XC_jkQ7kNvwGWd4N3&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afu4nsm5AtkqhqFV2DlAEjAhCQfpOOU1FPO976FfxLREcQ&oe=6987D68D&_nc_sid=0985b0,17851176225580804,https://www.instagram.com/marciojopontes,https://www.instagram.com/p/DTFhfVPDhXY/c/17851176225580803
67,NA,rdesouza87,rdesouza87,64617687825,2026-01-04T22:21:24Z,0,"Agora os EUA com controle sobre as maiores reservas de petróleo do mundo, acho que infelizmente os EUA ganharam um bom fôlego pelas próximas décadas, infelizmente!",no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/591169140_17929997586159826_5519398231151213117_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDI0LmMyIn0&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=3iHA_2DDTcQQ7kNvwGCOcE0&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AftliC4p9h99V4wR0OiIWfKAIPZMG5hhhvRPyZ3QJ0RThg&oe=6987CDAE&_nc_sid=0985b0,17960852760037084,https://www.instagram.com/rdesouza87,https://www.instagram.com/p/DTFhfVPDhXY/c/17960852760037084
68,NA,ricardopereira62,ricardopereira62,4190381898,2026-01-04T22:34:15Z,0,👏😍👏👏👏,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/434259389_716233924045518_151047377687423035_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=R5ai-xtP7dsQ7kNvwFcOF-y&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfutjI-9LWgWuEDfLuZkcNW0okje9wDWNtLYCaTN0a-EKg&oe=6987CEDE&_nc_sid=0985b0,18090788737989024,https://www.instagram.com/ricardopereira62,https://www.instagram.com/p/DTFhfVPDhXY/c/18090788737989024
69,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:58:39Z,0,"A DIREITA QUER O CAOS!!! A DIREITA QUER SE COLOCAR HEGEMÔNICA NO MUNDO ATRAVÉS DE UMA SUCESSÃO SEM FIM DE DESCOORDENAÇÃO DO CONJUNTO SOCIAL E NATURAL!!!! O NEGÓCIO DA DIREITA É O CAOS, PORQUE É MUITÍSSIMO MAIS FÁCIL ESCONDER CORRUPÇÕES, CORRUPTOS, ASSASSINATOS, NEGOCIATAS, ROUBOS,..., EM UMA SOCIEDADE DESCOORDENADA E PERPLEXA DIANTE DAS CATÁSTROFES NATURAIS!!! E... ADEUS BRICS!!!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,18087745666858384,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/18087745666858382
70,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:58:44Z,0,"A AMÉRICA DO SUL, APESAR DE TUDO, É A REGIÃO MAIS ESTÁVEL DA TERRA, NATURAL E SOCIALMENTE FALANDO!!! A TENDÊNCIA NATURAL DAS DINÂMICAS CONTEXTUAIS DE ESTABILIDADE É A DE SE COORDENAREM EM ESTRUTURAS E DINÂMICAS CADA VEZ MAIS ESTÁVEIS E COORDENADAS!!! OS EUA... O 1⁰ MUNDO... QUER UMA AMÉRICA LATINA DE JOELHOS, ESCRAVIZADA, FRACA, SUBMISSA,... A INVASÃO DA VENEZUELA É UMA DINÂMICA, UM PROCESSO DE DEGRADAÇÃO EM CURSO...",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,18063275876552976,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/18063275876552974
71,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:58:53Z,0,"A FLORESTA AMAZÔNICA TEM A MAIOR BIODIVERSIDADE POR METRO QUADRADO DA TERRA!!! HÁ UMA ""INFINIDADE"" DE FÁRMACOS PARA PESQUISAR. OS EUA ESTÃO ROUBANDO NOSSO KNOW-HOW E NOSSO DESENVOLVIMENTO CIENTÍFICO E SOCIAL!!! ACREDITO QUE JÁ ESTEJAM TRAFICANDO PARA O TERRITÓRIO DOS EUA INSETOS, FLORES, ANIMAIS,... NOSSO TESOURO!!! OS EUA QUEREM TUDO!!! https://g1.globo.com/natureza/amazonia/noticia/2019/11/25/r-7-trilhoes-por-ano-os-estudos-que-tentam-calcular-quanto-a-amazonia-em-pe-rende-ao-brasil.ghtml  HÁ UMA QUANTIDADE DE FÁRMACOS ""INFINITA"" NAS FLORESTAS!!! HÁ REMÉDIO PRA TUDO!!! HÁ PESQUISA INFINITA EM NOSSAS FLORESTAS (MATAS NATIVAS)!!!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,18090469823489648,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/18090469823489648
72,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:58:55Z,0,"Os EUA não querem unicamente o acesso ao petróleo da região, mas também... e penso, principalmente... acesso irrestrito à Amazônia: terras raras, metais preciosos, fármacos infinitos, pesquisa infinita. Além disso, se acontecer alguma catástrofe climática... e seria melhor dizer ""quando""... a região amazônica será a ""última a cair"", devido à enorme resistência natural do conjunto. Nossa atual crise é civilizatória, porém, se instalará no mundo através da mudança do perfil físico do planeta, promovido pela própria humanidade.",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,18087968888099208,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/18087968888099210
73,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:59:07Z,0,"E ""ADEUS BRICS""!!! ""ADEUS MERCOSUL""!!! ESSE É UM DOS OBJETIVOS DOS EUA!!! NÃO QUEREM, ABSOLUTAMENTE, UM SUL ESTRUTURADO, INDEPENDENTE E FORTE!!!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,18107852815579368,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/18107852815579367
74,NA,sumiecarlosragazzo,sumiecarlosragazzo,10753999768,2026-01-04T22:59:09Z,0,"MALDITOS OS SENHORES DA GUERRA!!! MALDITOS TODOS OS SENHORES DA GUERRA!!! MALDITOS PARA SEMPRE, OS SENHORES DAS GUERRAS!!!",no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/339823717_195883823179755_1388612871507432752_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTkuYzIifQ&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QHPYyCO7C8sWAVRi_WCFXztRoinukx4hNzlL77z3r0VlPmtGXkRvOmdt6OotU5yVk8&_nc_ohc=hsHxkALMKEoQ7kNvwHg5Vtj&_nc_gid=8MbalVlyz5FcyEr-NQz-uA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afs-P-9gP73IzvYPjbn2rz_GNU16JcHVkXg9H8L0aq-NrQ&oe=6987B640&_nc_sid=0985b0,17973061034825028,https://www.instagram.com/sumiecarlosragazzo,https://www.instagram.com/p/DTFhfVPDhXY/c/17973061034825029
